name	count_reads_SRX	count_reads_ER14	count_reads_ER23	count_reads_ER16	count_reads_ER18	count_reads_ER17	count_reads_ER21	count_reads_ER13	count_reads_ER22	count_reads_ER15	count_reads_ER19	count_reads_ER12	count_reads_ER20	gene
ENST00000641384.1	0	1	0	0	0	0	0	0	1	0	1	0	0	MAPK10
ENST00000641157.1	0	1	0	0	0	0	0	0	1	0	1	0	0	MAPK10
ENST00000642009.1	0	1	0	0	0	0	0	0	1	0	1	0	0	MAPK10
ENST00000641274.1	0	1	0	0	0	0	0	0	1	0	1	0	0	MAPK10
ENST00000513186.7	0	1	0	0	0	0	0	0	1	0	1	0	0	MAPK10
ENST00000639234.1	0	1	0	0	0	0	0	0	1	0	1	0	0	MAPK10
ENST00000639175.1	0	1	0	0	0	0	0	0	1	0	1	0	0	MAPK10
ENST00000641911.1	0	1	0	0	0	0	0	0	1	0	1	0	0	MAPK10
ENST00000515400.3	0	1	0	0	0	0	0	0	1	0	1	0	0	MAPK10
ENST00000515650.2	0	1	0	0	0	0	0	0	1	0	1	0	0	MAPK10
ENST00000641954.1	0	1	0	0	0	0	0	0	1	0	1	0	0	MAPK10
ENST00000641485.1	0	1	0	0	0	0	0	0	1	0	1	0	0	MAPK10
ENST00000641864.1	0	1	0	0	0	0	0	0	1	0	1	0	0	MAPK10
ENST00000642013.1	0	1	0	0	0	0	0	0	1	0	1	0	0	MAPK10
ENST00000511167.6	0	1	0	0	0	0	0	0	1	0	1	0	0	MAPK10
ENST00000427191.6	27	7	1	0	5	1	1	1	1	7	2	8	3	PTPN13
ENST00000411767.7	27	7	1	0	5	1	1	1	1	7	2	8	3	PTPN13
ENST00000436978.5	27	7	1	0	5	1	1	1	1	7	2	8	3	PTPN13
ENST00000316707.10	27	7	1	0	5	1	1	1	1	7	2	8	3	PTPN13
ENST00000511467.1	27	7	1	0	5	1	1	1	1	7	2	8	3	PTPN13
ENST00000264344.10	0	0	0	0	0	0	0	0	1	0	0	0	1	FAM13A
ENST00000511976.5	0	0	0	0	0	0	0	0	1	0	0	0	1	FAM13A
ENST00000515059.6	0	0	0	0	0	0	0	0	0	0	0	0	0	BMPR1B
ENST00000672698.1	0	0	0	0	0	0	0	0	0	0	0	0	0	BMPR1B
ENST00000440890.7	0	0	0	0	0	0	0	0	0	0	0	0	0	BMPR1B
ENST00000691990.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSG00000246090
ENST00000500358.6	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSG00000246090
ENST00000394789.7	0	0	0	0	1	0	0	0	0	0	0	0	0	SLC9B1
ENST00000380026.8	4	0	0	0	0	0	0	0	0	0	0	0	0	CENPE
ENST00000265148.9	4	0	0	0	0	0	0	0	0	0	0	0	0	CENPE
ENST00000341695.10	12	1	3	4	5	0	1	3	1	0	5	7	3	PPA2
ENST00000348706.9	12	1	3	4	5	0	1	3	1	0	5	7	3	PPA2
ENST00000354147.7	12	1	3	4	5	0	1	3	1	0	5	7	3	PPA2
ENST00000432483.6	12	1	3	4	5	0	1	3	1	0	5	7	3	PPA2
ENST00000394730.7	2	0	0	0	0	0	0	0	0	0	0	0	0	GSTCD
ENST00000515279.6	2	0	0	0	0	0	0	0	0	0	0	0	0	GSTCD
ENST00000360505.9	2	0	0	0	0	0	0	0	0	0	0	0	0	GSTCD
ENST00000394728.4	2	0	0	0	0	0	0	0	0	0	0	0	0	GSTCD
ENST00000394708.7	3	0	2	1	1	0	2	1	3	3	3	1	7	TBCK
ENST00000273980.10	3	0	2	1	1	0	2	1	3	3	3	1	7	TBCK
ENST00000361687.8	3	0	2	1	1	0	2	1	3	3	3	1	7	TBCK
ENST00000394706.7	3	0	2	1	1	0	2	1	3	3	3	1	7	TBCK
ENST00000656249.1	7	2	2	5	2	0	1	6	2	6	5	5	4	CYP2U1-AS1
ENST00000394650.7	2	0	0	0	0	0	0	0	0	0	0	0	0	MCUB
ENST00000265171.10	0	0	0	0	0	0	0	0	0	0	0	0	0	EGF
ENST00000509793.5	0	0	0	0	0	0	0	0	0	0	0	0	0	EGF
ENST00000652245.1	0	0	0	0	0	0	0	0	0	0	0	0	0	EGF
ENST00000503392.1	0	0	0	0	0	0	0	0	0	0	0	0	0	EGF
ENST00000504176.6	4	0	0	0	0	0	0	0	0	0	0	0	0	ALPK1
ENST00000650871.1	4	0	0	0	0	0	0	0	0	0	0	0	0	ALPK1
ENST00000177648.13	4	0	0	0	0	0	0	0	0	0	0	0	0	ALPK1
ENST00000458497.6	4	0	0	0	0	0	0	0	0	0	0	0	0	ALPK1
ENST00000445203.6	0	0	0	0	0	0	0	0	0	1	0	0	0	ZGRF1
ENST00000505019.6	0	0	0	0	0	0	0	0	0	1	0	0	0	ZGRF1
ENST00000274030.11	23	0	1	0	0	0	0	0	0	0	0	0	0	USP53
ENST00000450251.6	23	0	1	0	0	0	0	0	0	0	0	0	0	USP53
ENST00000692078.1	23	0	1	0	0	0	0	0	0	0	0	0	0	USP53
ENST00000264808.8	0	0	0	0	0	0	0	0	0	0	0	0	0	PRDM5
ENST00000428209.6	0	0	0	0	0	0	0	0	0	0	0	0	0	PRDM5
ENST00000515109.5	0	0	0	0	0	0	0	0	0	0	0	0	0	PRDM5
ENST00000675612.1	1	0	0	0	0	0	0	0	0	0	0	0	0	AFG2A
ENST00000274008.5	1	0	0	0	0	0	0	0	0	0	0	0	0	AFG2A
ENST00000661809.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSG00000286251
ENST00000505133.5	0	0	0	0	0	0	0	0	0	0	0	0	0	LINC02615
ENST00000511497.5	0	0	0	0	0	0	0	0	0	0	0	0	0	LINC02615
ENST00000515673.7	0	0	0	0	0	0	0	0	0	0	0	0	0	RNF150
ENST00000320650.9	0	0	0	0	0	0	0	0	0	0	0	0	0	IL15
ENST00000296545.11	0	0	0	0	0	0	0	0	0	0	0	0	0	IL15
ENST00000514653.5	0	0	0	0	0	0	0	0	0	0	0	0	0	IL15
ENST00000529613.5	0	0	0	0	0	0	0	0	0	0	0	0	0	IL15
ENST00000508116.5	6	0	0	0	0	0	0	0	0	0	0	0	0	INPP4B
ENST00000649704.1	0	0	0	0	0	0	0	0	0	0	0	0	0	MMAA
ENST00000679563.1	0	0	0	0	0	0	0	0	0	0	0	0	0	MMAA
ENST00000649173.1	0	0	0	0	0	0	0	0	0	0	0	0	0	MMAA
ENST00000432059.6	2	0	0	0	0	0	0	0	0	0	0	0	0	SLC10A7
ENST00000335472.12	2	0	0	0	0	0	0	0	0	0	0	0	0	SLC10A7
ENST00000693222.1	2	0	0	0	0	0	0	0	0	0	0	0	0	SLC10A7
ENST00000507030.5	2	0	0	0	0	0	0	0	0	0	0	0	0	SLC10A7
ENST00000503716.5	2	0	0	0	0	1	0	0	0	0	0	0	0	LRBA
ENST00000697127.1	2	0	0	0	0	1	0	0	0	0	0	0	0	LRBA
ENST00000648626.1	2	0	0	0	0	1	0	0	0	0	0	0	0	LRBA
ENST00000423548.5	0	0	0	0	0	0	0	0	0	0	0	0	0	RXFP1
ENST00000448688.6	0	0	0	0	0	0	0	0	0	0	0	0	0	RXFP1
ENST00000613319.4	0	0	0	0	0	0	0	0	0	0	0	0	0	RXFP1
ENST00000307765.10	0	0	0	0	0	0	0	0	0	0	0	0	0	RXFP1
ENST00000470033.2	0	0	0	0	0	0	0	0	0	0	0	0	0	RXFP1
ENST00000226725.11	0	0	0	0	0	0	0	0	0	0	1	0	0	KLHL2
ENST00000514860.5	0	0	0	0	0	0	0	0	0	0	1	0	0	KLHL2
ENST00000538127.5	0	0	0	0	0	0	0	0	0	0	1	0	0	KLHL2
ENST00000421009.6	0	0	0	0	0	0	0	0	0	0	1	0	0	KLHL2
ENST00000506761.1	0	0	0	0	0	0	0	0	0	0	1	0	0	KLHL2
ENST00000061240.7	0	0	0	0	0	0	0	0	0	0	0	0	0	TLL1
ENST00000507499.5	0	0	0	0	0	0	0	0	0	0	0	0	0	TLL1
ENST00000682922.1	6	0	0	0	0	0	1	0	0	0	0	0	0	DDX60L
ENST00000511577.5	6	0	0	0	0	0	1	0	0	0	0	0	0	DDX60L
ENST00000505890.5	6	0	0	0	0	0	1	0	0	0	0	0	0	DDX60L
ENST00000507142.6	0	0	0	0	0	0	0	0	0	0	0	0	0	NEK1
ENST00000687643.1	0	0	0	0	0	0	0	0	0	0	0	0	0	NEK1
ENST00000685111.1	0	0	0	0	0	0	0	0	0	0	0	0	0	NEK1
ENST00000686697.1	0	0	0	0	0	0	0	0	0	0	0	0	0	NEK1
ENST00000688934.1	0	0	0	0	0	0	0	0	0	0	0	0	0	NEK1
ENST00000439128.6	0	0	0	0	0	0	0	0	0	0	0	0	0	NEK1
ENST00000511633.5	0	0	0	0	0	0	0	0	0	0	0	0	0	NEK1
ENST00000510533.5	0	0	0	0	0	0	0	0	0	0	0	0	0	NEK1
ENST00000512193.5	0	0	0	0	0	0	0	0	0	0	0	0	0	NEK1
ENST00000503432.5	1	0	0	0	0	0	0	0	0	0	0	0	0	FAM149A
ENST00000389354.7	1	0	0	0	0	0	0	0	0	0	0	0	0	FAM149A
ENST00000706927.1	1	0	0	0	0	0	0	0	0	0	0	0	0	FAM149A
ENST00000512370.5	0	0	0	0	0	0	0	0	0	1	0	0	0	ENSG00000248138
ENST00000508254.6	0	0	0	0	0	0	0	1	0	0	0	0	0	TLR6
ENST00000381950.2	0	0	0	0	0	0	0	1	0	0	0	0	0	TLR6
ENST00000703451.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703452.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703453.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703454.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703455.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703456.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703457.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703458.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703459.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703460.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000504094.2	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703461.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703466.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703467.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703468.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703469.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703470.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703471.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703472.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703473.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703474.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703475.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703476.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000337488.11	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703478.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703479.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703480.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703481.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703482.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703483.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703484.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703485.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703486.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703489.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703490.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703491.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703492.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000358575.9	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000507922.5	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000306932.10	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703497.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000703500.1	12	0	0	0	2	0	0	0	0	0	0	0	0	FIP1L1
ENST00000504730.5	7	0	0	0	0	0	0	0	0	0	0	0	1	DCK
ENST00000504952.1	7	0	0	0	0	0	0	0	0	0	0	0	1	DCK
ENST00000286648.10	7	0	0	0	0	0	0	0	0	0	0	0	1	DCK
ENST00000209668.3	0	0	0	0	0	0	0	0	0	0	0	0	0	ADH1A
ENST00000394833.6	1	0	1	2	1	1	1	1	0	1	0	2	2	SLC39A8
ENST00000356736.5	1	0	1	2	1	1	1	1	0	1	0	2	2	SLC39A8
ENST00000683412.1	1	0	1	2	1	1	1	1	0	1	0	2	2	SLC39A8
ENST00000682227.1	1	0	1	2	1	1	1	1	0	1	0	2	2	SLC39A8
ENST00000682932.1	1	0	1	2	1	1	1	1	0	1	0	2	2	SLC39A8
ENST00000683221.1	1	0	1	2	1	1	1	1	0	1	0	2	2	SLC39A8
ENST00000265174.5	2	0	0	0	0	0	0	0	0	0	0	0	0	PAPSS1
ENST00000513071.2	7	2	2	5	2	0	1	6	2	6	5	5	4	CYP2U1-AS1
ENST00000645635.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSG00000285330
ENST00000394634.7	0	0	0	0	0	0	0	0	0	0	0	0	0	CFI
ENST00000394635.8	0	0	0	0	0	0	0	0	0	0	0	0	0	CFI
ENST00000512148.5	0	0	0	0	0	0	0	0	0	0	0	0	0	CFI
ENST00000612287.4	0	0	0	0	0	0	0	0	0	1	0	0	0	ZGRF1
ENST00000507365.1	0	0	0	0	0	0	0	0	0	0	0	0	0	LINC02172
ENST00000325617.10	0	0	0	0	0	0	1	1	0	2	1	4	3	CLGN
ENST00000414773.5	0	0	0	0	0	0	1	1	0	2	1	4	3	CLGN
ENST00000518659.6	0	0	0	0	0	0	0	0	0	0	0	0	0	TENM2
ENST00000519204.5	0	0	0	0	0	0	0	0	0	0	0	0	0	TENM2
ENST00000520394.5	0	0	0	0	0	0	0	0	0	0	0	0	0	TENM2
ENST00000382496.10	1	0	0	0	0	0	0	0	0	0	0	0	0	SEMA5A
ENST00000652226.1	1	0	0	0	0	0	0	0	0	0	0	0	0	SEMA5A
ENST00000504595.2	0	0	0	0	0	0	0	0	0	0	0	0	0	FBXL7
ENST00000510662.1	0	0	0	0	0	0	0	0	0	0	0	0	0	FBXL7
ENST00000265107.9	5	0	0	0	0	0	0	0	0	0	0	0	0	WDR70
ENST00000507116.6	42	0	0	0	0	0	0	1	0	0	0	0	0	PDE4D
ENST00000340635.11	42	0	0	0	0	0	0	1	0	0	0	0	0	PDE4D
ENST00000502484.6	42	0	0	0	0	0	0	1	0	0	0	0	0	PDE4D
ENST00000688318.1	0	0	0	0	0	0	0	0	0	2	0	0	0	CWC27
ENST00000691921.1	0	0	0	0	0	0	0	0	0	2	0	0	0	CWC27
ENST00000381070.8	0	0	0	0	0	0	0	0	0	2	0	0	0	CWC27
ENST00000693303.1	0	0	0	0	0	0	0	0	0	2	0	0	0	CWC27
ENST00000693660.1	0	0	0	0	0	0	0	0	0	2	0	0	0	CWC27
ENST00000692005.1	0	0	0	0	0	0	0	0	0	2	0	0	0	CWC27
ENST00000607786.2	0	0	0	0	0	0	0	0	0	2	0	0	0	CWC27
ENST00000699000.1	22	0	0	0	0	0	0	0	0	0	0	0	0	ERBIN
ENST00000380943.6	22	0	0	0	0	0	0	0	0	0	0	0	0	ERBIN
ENST00000416865.6	22	0	0	0	0	0	0	0	0	0	0	0	0	ERBIN
ENST00000284037.10	22	0	0	0	0	0	0	0	0	0	0	0	0	ERBIN
ENST00000508515.2	22	0	0	0	0	0	0	0	0	0	0	0	0	ERBIN
ENST00000380938.6	22	0	0	0	0	0	0	0	0	0	0	0	0	ERBIN
ENST00000699001.1	22	0	0	0	0	0	0	0	0	0	0	0	0	ERBIN
ENST00000506030.6	22	0	0	0	0	0	0	0	0	0	0	0	0	ERBIN
ENST00000699004.1	22	0	0	0	0	0	0	0	0	0	0	0	0	ERBIN
ENST00000699005.1	22	0	0	0	0	0	0	0	0	0	0	0	0	ERBIN
ENST00000699007.1	22	0	0	0	0	0	0	0	0	0	0	0	0	ERBIN
ENST00000699008.1	22	0	0	0	0	0	0	0	0	0	0	0	0	ERBIN
ENST00000699009.1	22	0	0	0	0	0	0	0	0	0	0	0	0	ERBIN
ENST00000699010.1	22	0	0	0	0	0	0	0	0	0	0	0	0	ERBIN
ENST00000511297.5	22	0	0	0	0	0	0	0	0	0	0	0	0	ERBIN
ENST00000265081.7	0	0	0	0	0	0	0	0	0	0	0	0	0	MSH3
ENST00000667069.1	0	0	0	0	0	0	0	0	0	0	0	0	0	MSH3
ENST00000658259.1	0	0	0	0	0	0	0	0	0	0	0	0	0	MSH3
ENST00000682413.1	0	0	0	0	0	0	0	0	0	0	0	1	0	KIAA0825
ENST00000703867.1	0	0	0	0	0	0	0	0	0	0	0	1	0	KIAA0825
ENST00000513200.7	0	0	0	0	0	0	0	0	0	0	0	1	0	KIAA0825
ENST00000542267.7	2	0	0	0	0	0	0	0	0	0	0	0	0	FBXL17
ENST00000261486.6	0	1	0	0	0	0	0	0	0	0	0	0	0	EPB41L4A
ENST00000302475.9	3	0	0	0	0	0	0	0	0	0	0	0	0	MCC
ENST00000408903.7	3	0	0	0	0	0	0	0	0	0	0	0	0	MCC
ENST00000514701.5	3	0	0	0	0	0	0	0	0	0	0	0	0	MCC
ENST00000706942.1	0	0	0	0	0	0	0	0	0	0	0	0	0	CCDC192
ENST00000514853.5	0	0	0	0	0	0	0	0	0	0	0	0	0	CCDC192
ENST00000262462.9	0	0	0	0	1	0	0	1	0	1	0	0	0	SLC27A6
ENST00000395266.5	0	0	0	0	1	0	0	1	0	1	0	0	0	SLC27A6
ENST00000506176.1	0	0	0	0	1	0	0	1	0	1	0	0	0	SLC27A6
ENST00000394414.5	1	0	0	0	0	0	0	0	0	0	0	0	0	PPP2R2B
ENST00000336640.10	1	0	0	0	0	0	0	0	0	0	0	0	0	PPP2R2B
ENST00000504198.5	1	0	0	0	0	0	0	0	0	0	0	0	0	PPP2R2B
ENST00000394413.7	1	0	0	0	0	0	0	0	0	0	0	0	0	PPP2R2B
ENST00000519560.6	0	0	0	0	0	0	0	0	0	0	0	0	0	SLIT3
ENST00000332966.8	0	0	0	0	0	0	0	0	0	0	0	0	0	SLIT3
ENST00000506519.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSG00000250619
ENST00000653650.1	0	0	0	0	0	0	0	0	0	0	0	0	0	RETREG1-AS1
ENST00000618457.5	0	0	0	0	0	0	0	3	0	0	0	0	1	PRLR
ENST00000678270.1	93	56	20	56	55	19	25	100	65	51	41	117	54	SKP2
ENST00000504564.1	5	0	0	0	0	0	0	0	0	0	0	0	0	WDR70
ENST00000296782.10	10	0	0	0	0	0	0	0	0	0	0	0	0	RICTOR
ENST00000357387.8	10	0	0	0	0	0	0	0	0	0	0	0	0	RICTOR
ENST00000711063.1	10	0	0	0	0	0	0	0	0	0	0	0	0	RICTOR
ENST00000514735.2	10	0	0	0	0	0	0	0	0	0	0	0	0	RICTOR
ENST00000263408.5	0	0	0	0	0	0	0	0	0	0	0	0	0	C9
ENST00000509186.6	0	0	0	0	0	0	0	0	0	0	0	0	0	C9
ENST00000695880.1	0	0	0	0	0	0	0	0	0	0	0	0	0	C9
ENST00000326035.6	0	0	0	0	0	0	0	0	0	0	0	0	0	NIM1K
ENST00000512796.1	0	0	0	0	0	0	0	0	0	0	0	0	0	NIM1K
ENST00000361115.4	0	0	0	0	0	0	0	0	0	0	0	0	0	CCL28
ENST00000264663.9	9	0	0	1	0	0	0	0	0	0	0	0	0	NNT
ENST00000670904.1	9	0	0	1	0	0	0	0	0	0	0	0	0	NNT
ENST00000653251.1	9	0	0	1	0	0	0	0	0	0	0	0	0	NNT
ENST00000654405.1	9	0	0	1	0	0	0	0	0	0	0	0	0	NNT
ENST00000344920.9	9	0	0	1	0	0	0	0	0	0	0	0	0	NNT
ENST00000512996.6	9	0	0	1	0	0	0	0	0	0	0	0	0	NNT
ENST00000671668.1	9	0	0	1	0	0	0	0	0	0	0	0	0	NNT
ENST00000662525.1	9	0	0	1	0	0	0	0	0	0	0	0	0	NNT
ENST00000669601.1	9	0	0	1	0	0	0	0	0	0	0	0	0	NNT
ENST00000656666.1	9	0	0	1	0	0	0	0	0	0	0	0	0	NNT
ENST00000670789.1	0	0	0	0	0	0	0	0	0	0	0	0	0	PELO-AS1
ENST00000296585.10	0	0	0	0	0	0	0	0	0	0	0	0	0	ITGA2
ENST00000296684.10	2	0	0	0	0	0	0	0	0	0	0	0	0	NDUFS4
ENST00000341048.9	1	1	0	0	0	0	0	0	0	0	0	0	0	ANKRD55
ENST00000504958.6	1	1	0	0	0	0	0	0	0	0	0	0	0	ANKRD55
ENST00000636120.1	42	0	0	0	0	0	0	1	0	0	0	0	0	PDE4D
ENST00000360047.9	42	0	0	0	0	0	0	1	0	0	0	0	0	PDE4D
ENST00000358923.10	42	0	0	0	0	0	0	1	0	0	0	0	0	PDE4D
ENST00000503258.5	42	0	0	0	0	0	0	1	0	0	0	0	0	PDE4D
ENST00000405755.6	42	0	0	0	0	0	0	1	0	0	0	0	0	PDE4D
ENST00000265036.10	0	0	1	0	0	0	0	0	0	0	1	1	0	DEPDC1B
ENST00000453022.6	0	0	1	0	0	0	0	0	0	0	1	1	0	DEPDC1B
ENST00000687314.1	0	0	0	0	0	0	0	0	0	2	0	0	0	CWC27
ENST00000381055.8	0	0	0	0	0	0	0	1	0	0	0	0	0	ADAMTS6
ENST00000296794.10	6	0	0	0	0	0	0	0	0	0	0	0	0	ARHGEF28
ENST00000545377.5	6	0	0	0	0	0	0	0	0	0	0	0	0	ARHGEF28
ENST00000513042.7	6	0	0	0	0	0	0	0	0	0	0	0	0	ARHGEF28
ENST00000437974.5	6	0	0	0	0	0	0	0	0	0	0	0	0	ARHGEF28
ENST00000426542.6	6	0	0	0	0	0	0	0	0	0	0	0	0	ARHGEF28
ENST00000296799.8	6	0	0	0	0	0	0	0	0	0	0	0	0	ARHGEF28
ENST00000296679.9	4	0	0	0	0	0	0	0	0	0	0	0	0	WDR41
ENST00000507029.5	4	0	0	0	0	0	0	0	0	0	0	0	0	WDR41
ENST00000519295.6	0	0	0	0	0	0	0	0	0	0	0	0	0	AP3B1
ENST00000695515.1	0	0	0	0	0	0	0	0	0	0	0	0	0	AP3B1
ENST00000255194.11	0	0	0	0	0	0	0	0	0	0	0	0	0	AP3B1
ENST00000695455.1	0	0	0	0	0	0	0	0	0	0	0	0	0	AP3B1
ENST00000695453.1	0	0	0	0	0	0	0	0	0	0	0	0	0	AP3B1
ENST00000695511.1	0	0	0	0	0	0	0	0	0	0	0	0	0	AP3B1
ENST00000695454.1	0	0	0	0	0	0	0	0	0	0	0	0	0	AP3B1
ENST00000695513.1	0	0	0	0	0	0	0	0	0	0	0	0	0	AP3B1
ENST00000695450.1	0	0	0	0	0	0	0	0	0	0	0	0	0	AP3B1
ENST00000695512.1	0	0	0	0	0	0	0	0	0	0	0	0	0	AP3B1
ENST00000695510.1	0	0	0	0	0	0	0	0	0	0	0	0	0	AP3B1
ENST00000519888.6	0	0	0	0	0	0	0	0	0	0	0	0	0	AP3B1
ENST00000695514.1	0	0	0	0	0	0	0	0	0	0	0	0	0	AP3B1
ENST00000517940.2	0	0	0	0	0	0	0	0	0	0	0	0	0	AP3B1
ENST00000618166.4	0	0	0	0	0	0	0	0	0	0	0	0	0	SCAMP1
ENST00000621999.5	0	0	0	0	0	0	0	0	0	0	0	0	0	SCAMP1
ENST00000264914.10	1	0	0	0	0	0	0	0	0	0	0	0	0	ARSB
ENST00000396151.7	1	0	0	0	0	0	0	0	0	0	0	0	0	ARSB
ENST00000666568.1	3	0	0	0	0	0	2	0	1	0	0	0	0	FAM151B-DT
ENST00000663674.1	1	1	0	0	0	0	0	0	0	0	0	0	0	CKMT2-AS1
ENST00000511495.1	1	1	0	0	0	0	0	0	0	0	0	0	0	CKMT2-AS1
ENST00000500148.6	1	1	0	0	0	0	0	0	0	0	0	0	0	CKMT2-AS1
ENST00000656836.1	1	1	0	0	0	0	0	0	0	0	0	0	0	CKMT2-AS1
ENST00000501927.2	1	1	0	0	0	0	0	0	0	0	0	0	0	CKMT2-AS1
ENST00000320672.9	2	0	0	0	0	0	0	0	0	0	0	0	0	SSBP2
ENST00000615665.5	2	0	0	0	0	0	0	0	0	0	0	0	0	SSBP2
ENST00000509053.5	2	0	0	0	0	0	0	0	0	0	0	0	0	SSBP2
ENST00000514493.5	2	0	0	0	0	0	0	0	0	0	0	0	0	SSBP2
ENST00000505980.5	2	0	0	0	0	0	0	0	0	0	0	0	0	SSBP2
ENST00000515395.5	2	0	0	0	0	0	0	0	0	0	0	0	0	SSBP2
ENST00000282185.8	1	1	0	0	0	0	0	0	0	0	0	0	0	ATG10
ENST00000355178.8	1	1	0	0	0	0	0	0	0	0	0	0	0	ATG10
ENST00000458350.7	1	1	0	0	0	0	0	0	0	0	0	0	0	ATG10
ENST00000513443.5	1	1	0	0	0	0	0	0	0	0	0	0	0	ATG10
ENST00000513634.1	1	1	0	0	0	0	0	0	0	0	0	0	0	ATG10
ENST00000282268.7	4	0	0	0	0	0	0	0	0	0	0	0	0	XRCC4
ENST00000338635.10	4	0	0	0	0	0	0	0	0	0	0	0	0	XRCC4
ENST00000396027.9	4	0	0	0	0	0	0	0	0	0	0	0	0	XRCC4
ENST00000511817.1	4	0	0	0	0	0	0	0	0	0	0	0	0	XRCC4
ENST00000405460.9	0	0	0	0	0	0	0	0	0	0	0	0	0	ADGRV1
ENST00000640815.1	0	0	0	0	0	0	0	0	0	0	0	0	0	ADGRV1
ENST00000395965.8	6	0	2	0	0	0	0	0	0	0	0	0	0	ARB2A
ENST00000505869.5	6	0	2	0	0	0	0	0	0	0	0	0	0	ARB2A
ENST00000509739.5	6	0	2	0	0	0	0	0	0	0	0	0	0	ARB2A
ENST00000509163.5	6	0	2	0	0	0	0	0	0	0	0	0	0	ARB2A
ENST00000265140.10	0	0	0	0	0	0	0	0	0	0	0	0	0	SLF1
ENST00000515393.6	0	0	0	0	0	0	0	0	0	0	0	0	0	MCTP1
ENST00000429576.6	0	0	0	0	0	0	0	0	0	0	0	0	0	MCTP1
ENST00000312216.12	0	0	0	0	0	0	0	0	0	0	0	0	0	MCTP1
ENST00000505208.5	0	0	0	0	0	0	0	0	0	0	0	0	0	MCTP1
ENST00000455884.7	0	0	0	0	0	0	0	0	0	0	0	0	0	TMEM232
ENST00000666013.1	0	0	0	0	0	0	0	0	0	1	0	0	0	STARD4-AS1
ENST00000500779.2	0	0	0	0	0	0	0	0	0	1	0	0	0	STARD4-AS1
ENST00000395634.7	0	0	0	0	0	0	0	0	0	0	0	0	0	NREP
